0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
17SammyS SosaSosaRF17‌‌‌,1996,CHC,124,498,84,136,21,2,40,100,34,134,18,5,.273,.323,.564,.887
17RyneR SandbergSandberg2B17‌‌‌,1990,CHC,155,615,116,188,30,3,40,100,50,84,25,7,.306,.354,.559,.913
20HackH WilsonWilsonCF20‌‌‌,1929,CHC,150,574,135,198,30,5,39,159,78,83,3,--,.345,.425,.618,1.043
20MoisesM AlouAlouLF20‌‌‌,2004,CHC,155,601,106,176,36,3,39,106,68,80,3,0,.293,.361,.557,.918
20KrisK BryantBryant3B20‌‌‌,2016,CHC,155,603,121,176,35,3,39,102,75,154,8,5,.292,.385,.554,.939
20RogersR HornsbyHornsby2B20‌‌‌,1929,CHC,156,602,156,229,47,8,39,149,87,65,2,--,.380,.459,.679,1.138
24AramisA RamirezRamirez3B24‌‌‌,2006,CHC,157,594,93,173,38,4,38,119,50,63,2,1,.291,.352,.561,.913
24KyleK SchwarberSchwarberLF24‌‌‌,2019,CHC,155,529,82,132,29,3,38,92,70,156,2,3,.250,.339,.531,.870
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
26ErnieE BanksBanks1B26‌‌‌,1962,CHC,154,610,87,164,20,6,37,104,30,71,5,1,.269,.306,.503,.809
26HankH SauerSauerLF26‌‌‌,1952,CHC,151,567,89,153,31,3,37,121,77,92,1,2,.270,.361,.531,.892
26GabbyG HartnettHartnettC26‌‌‌,1930,CHC,141,508,84,172,31,3,37,122,55,62,0,--,.339,.404,.630,1.034
26BillyB WilliamsWilliamsLF26‌‌‌,1972,CHC,150,574,95,191,34,6,37,122,62,59,3,1,.333,.398,.606,1.004
30AramisA RamirezRamirez3B30‌‌‌,2004,CHC,145,547,99,174,32,1,36,103,49,62,0,2,.318,.373,.578,.951
