PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
414ErnieE LombardiLombardiC414‌‌‌,1932,CIN,118,413,43,125,22,9,11,68,41,19,0,--,.303,.371,.479,.850
414EdE BaileyBaileyC414‌‌‌,1958,CIN,112,360,39,90,23,1,11,59,47,61,2,2,.250,.337,.411,.748
414EricE DavisDavisCF414‌‌‌,1991,CIN,89,285,39,67,10,0,11,33,48,92,14,2,.235,.353,.386,.739
414JoeJ OliverOliverC414‌‌‌,1991,CIN,94,269,21,58,11,0,11,41,18,53,0,0,.216,.265,.379,.644
414RichardR HoblitzellHoblitzell1B414‌‌‌,1911,CIN,158,622,81,180,19,13,11,91,42,44,32,--,.289,.342,.415,.757
414ChrisC SaboSabo3B414‌‌‌,1988,CIN,137,538,74,146,40,2,11,44,29,52,46,14,.271,.314,.414,.728
414JimJ BottomleyBottomley1B414‌‌‌,1934,CIN,142,556,72,158,31,11,11,78,33,40,1,--,.284,.324,.439,.763
414JohnnyJ EdwardsEdwardsC414‌‌‌,1963,CIN,148,495,46,128,19,4,11,67,45,93,1,5,.259,.322,.380,.702
414LeoL CardenasCardenasSS414‌‌‌,1965,CIN,156,557,65,160,25,11,11,57,60,100,1,4,.287,.355,.431,.786
414JoeyJ VottoVotto1B414‌‌‌,2022,CIN,91,322,31,66,18,1,11,41,44,97,0,0,.205,.319,.370,.689
414BarryB LarkinLarkinSS414‌‌‌,2000,CIN,102,396,71,124,26,5,11,41,48,31,14,6,.313,.389,.487,.876
414GradyG HattonHatton3B414‌‌‌,1949,CIN,137,537,71,141,38,5,11,69,62,48,4,--,.263,.342,.413,.755
414WillW BensonBensonRF414‌‌‌,2023,CIN,108,287,51,79,15,8,11,31,40,103,19,3,.275,.365,.498,.863
414BenitoB SantiagoSantiagoC414‌‌‌,1995,CIN,81,266,40,76,20,0,11,44,24,48,2,2,.286,.351,.485,.836
414PeteP RoseRose2B414‌‌‌,1965,CIN,162,670,117,209,35,11,11,81,69,76,8,3,.312,.382,.446,.828
414ToddT WalkerWalker2B414‌‌‌,2002,CIN,155,612,79,183,42,3,11,64,50,81,8,5,.299,.353,.431,.784
414JoseJ IglesiasIglesiasSS414‌‌‌,2019,CIN,146,504,62,145,21,3,11,59,20,70,6,6,.288,.318,.407,.725
414PeteP WhisenantWhisenantRF414‌‌‌,1958,CIN,85,203,33,48,9,2,11,40,18,37,3,0,.236,.292,.463,.755
414TuckerT BarnhartBarnhartC414‌‌‌,2019,CIN,114,316,32,73,14,0,11,40,44,83,1,0,.231,.328,.380,.708
414MichaelM TuckerTuckerRF414‌‌‌,1999,CIN,133,296,55,75,8,5,11,44,37,81,11,4,.253,.338,.426,.764
414GradyG HattonHatton3B414‌‌‌,1950,CIN,130,438,67,114,17,1,11,54,70,39,6,--,.260,.366,.379,.745
