PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
185GeorgeG MitterwaldMitterwaldC185‌‌‌,1973,MIN,125,432,50,112,15,0,16,64,39,111,3,1,.259,.326,.405,.731
185NelsonN CruzCruzDH185‌‌‌,2020,MIN,53,185,33,56,6,0,16,33,25,58,0,0,.303,.397,.595,.992
185JacqueJ JonesJonesLF185‌‌‌,2003,MIN,136,517,76,157,33,1,16,69,21,105,13,1,.304,.333,.464,.797
185BrianB DozierDozier2B185‌‌‌,2018,MIN,104,410,65,93,21,2,16,52,46,96,8,3,.227,.307,.405,.712
185MartyM CordovaCordovaLF185‌‌‌,1996,MIN,145,569,97,176,46,1,16,111,53,96,11,5,.309,.371,.478,.849
185JorgeJ PolancoPolanco2B185‌‌‌,2022,MIN,104,375,54,88,16,0,16,56,64,95,3,3,.235,.346,.405,.751
185ByronB BuxtonBuxtonCF185‌‌‌,2017,MIN,140,462,69,117,14,6,16,51,38,150,29,1,.253,.314,.413,.727
185EdouardE JulienJulien2B185‌‌‌,2023,MIN,109,338,60,89,16,1,16,37,64,128,3,0,.263,.381,.459,.840
185RichR ReeseReese1B185‌‌‌,1969,MIN,132,419,52,135,24,4,16,69,23,57,1,5,.322,.362,.513,.875
185TimT LaudnerLaudnerC185‌‌‌,1987,MIN,113,288,30,55,7,1,16,43,23,80,1,0,.191,.252,.389,.641
185BrantB AlyeaAlyeaLF185‌‌‌,1970,MIN,94,258,34,75,12,1,16,61,28,51,3,3,.291,.366,.531,.897
185GaryG SánchezSánchezC185‌‌‌,2022,MIN,128,419,42,86,24,0,16,61,40,136,2,0,.205,.282,.377,.659
185JoeJ KuhelKuhel1B185‌‌‌,1936,WAS,149,588,107,189,42,8,16,118,64,30,15,7,.321,.392,.502,.894
185VicV PowerPower1B185‌‌‌,1962,MIN,144,611,80,177,28,2,16,63,22,35,7,1,.290,.316,.421,.737
185RonR CoomerCoomer1B185‌‌‌,2000,MIN,140,544,64,147,29,1,16,82,36,50,2,0,.270,.317,.415,.732
185RonR CoomerCoomer1B185‌‌‌,1999,MIN,127,467,53,123,25,1,16,65,30,69,2,1,.263,.307,.424,.731
185ShaneS MackMackLF185‌‌‌,1992,MIN,156,600,101,189,31,6,16,75,64,106,26,14,.315,.394,.467,.861
