PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
382EdwinE EncarnaciónEncarnaciónDH382‌‌‌,2020,CWS,44,159,19,25,5,0,10,19,16,54,0,0,.157,.250,.377,.627
382HarryH HooperHooperRF382‌‌‌,1923,CWS,145,576,87,166,32,4,10,65,68,22,18,18,.288,.370,.410,.780
382DonD BufordBuford2B382‌‌‌,1965,CWS,155,586,93,166,22,5,10,47,67,76,17,7,.283,.358,.389,.747
382MinnieM MinosoMinosoLF382‌‌‌,1955,CWS,139,517,79,149,26,7,10,70,76,43,19,8,.288,.387,.424,.811
382LarryL RosenthalRosenthalRF382‌‌‌,1939,CWS,107,324,50,86,21,5,10,51,53,46,6,4,.265,.369,.454,.823
382TomT EganEganC382‌‌‌,1971,CWS,85,251,29,60,11,1,10,34,26,94,1,0,.239,.320,.410,.730
382RipR RadcliffRadcliffLF382‌‌‌,1935,CWS,146,623,95,178,28,8,10,68,53,21,4,4,.286,.346,.404,.750
382DonD LenhardtLenhardtLF382‌‌‌,1951,CWS,64,199,23,53,9,1,10,45,24,25,1,1,.266,.351,.472,.823
382JimJ EssianEssianC382‌‌‌,1977,CWS,114,322,50,88,18,2,10,44,52,35,1,4,.273,.374,.435,.809
382CharlesC JohnsonJohnsonC382‌‌‌,2000,CWS,44,135,24,44,8,0,10,36,20,37,0,0,.326,.411,.607,1.018
382EloyE JiménezJiménezLF382‌‌‌,2021,CWS,55,213,23,53,10,0,10,37,16,57,0,0,.249,.303,.437,.740
382TaffyT WrightWrightRF382‌‌‌,1941,CWS,136,513,71,165,35,5,10,97,60,27,5,4,.322,.399,.468,.867
382RalphR GarrGarrLF382‌‌‌,1977,CWS,134,543,78,163,29,7,10,54,27,44,12,7,.300,.333,.435,.768
382AlexeiA RamirezRamirezSS382‌‌‌,2015,CWS,154,583,54,145,33,0,10,62,31,68,17,7,.249,.285,.357,.642
382JimJ LandisLandisCF382‌‌‌,1960,CWS,148,494,89,125,25,6,10,49,80,84,23,6,.253,.365,.389,.754
382CarlC EverettEverettCF382‌‌‌,2003,CWS,73,256,40,77,14,0,10,41,22,36,4,3,.301,.377,.473,.850
382EarlE TorgesonTorgeson1B382‌‌‌,1958,CWS,96,188,37,50,8,0,10,30,48,29,7,2,.266,.415,.468,.883
430RalphR GarrGarrLF430‌‌‌,1979,CWS,102,307,34,86,10,2,9,39,17,19,2,4,.280,.318,.414,.732
