PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
336SammyS SosaSosaRF336‌‌‌,2005,BAL,102,380,39,84,15,1,14,45,39,84,1,1,.221,.295,.376,.671
336BrooksB RobinsonRobinson3B336‌‌‌,1960,BAL,152,595,74,175,27,9,14,88,35,49,2,2,.294,.329,.440,.769
336KenK SingletonSingletonDH336‌‌‌,1982,BAL,156,561,71,141,27,2,14,77,86,93,0,1,.251,.349,.381,.730
336LesL MossMossC336‌‌‌,1948,SLB,107,335,35,86,12,1,14,46,39,50,0,0,.257,.334,.424,.758
336RobertoR AlomarAlomar2B336‌‌‌,1997,BAL,112,412,64,137,23,2,14,60,40,43,9,3,.333,.390,.500,.890
336MikeM DevereauxDevereauxCF336‌‌‌,1993,BAL,131,527,72,132,31,3,14,75,43,99,3,3,.250,.306,.400,.706
336WallyW JudnichJudnichCF336‌‌‌,1941,SLB,146,546,90,155,40,6,14,83,80,45,5,5,.284,.377,.456,.833
336NickN MarkakisMarkakisRF336‌‌‌,2014,BAL,155,642,81,177,27,1,14,50,62,84,4,2,.276,.342,.386,.728
336GeneG WoodlingWoodlingLF336‌‌‌,1959,BAL,140,440,63,132,22,2,14,77,78,35,1,1,.300,.402,.455,.857
336GeneG RobertsonRobertson3B336‌‌‌,1925,SLB,154,582,97,158,26,5,14,76,81,30,10,7,.271,.364,.405,.769
336BruceB CampbellCampbellRF336‌‌‌,1932,SLB,139,593,83,169,35,11,14,85,40,102,7,5,.285,.336,.452,.788
336RobertoR AlomarAlomar2B336‌‌‌,1998,BAL,147,588,86,166,36,1,14,56,59,70,18,5,.282,.347,.418,.765
336HarlondH CliftClift3B336‌‌‌,1934,SLB,147,572,104,149,30,10,14,56,84,100,7,2,.260,.357,.421,.778
336BeauB BellBellRF336‌‌‌,1937,SLB,156,642,82,218,51,8,14,117,53,54,2,2,.340,.391,.509,.900
336KenK GerhartGerhartLF336‌‌‌,1987,BAL,92,284,41,69,10,2,14,34,17,53,9,2,.243,.286,.440,.726
365AdleyA RutschmanRutschmanC365‌‌‌,2022,BAL,113,398,70,101,35,1,13,42,65,86,4,0,.254,.362,.445,.807
