0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
350CavanC BiggioBiggio2B350‌‌‌,2020,TOR,59,220,41,55,16,0,8,28,41,61,6,0,.250,.375,.432,.807
350AlejandroA KirkKirkC350‌‌‌,2023,TOR,123,372,34,93,16,0,8,43,42,45,0,0,.250,.334,.358,.692
350RoyR HowellHowell3B350‌‌‌,1978,TOR,140,551,67,149,28,3,8,61,44,78,0,1,.270,.325,.376,.701
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
350AlejandroA KirkKirkC350‌‌‌,2021,TOR,60,165,19,40,8,0,8,24,19,22,0,0,.242,.328,.436,.764
350JuanJ SamuelSamuelDH350‌‌‌,1996,TOR,69,188,34,48,8,3,8,26,15,65,9,1,.255,.319,.457,.776
378KevinK PillarPillarCF378‌‌‌,2016,TOR,146,548,59,146,35,2,7,53,24,90,14,6,.266,.303,.376,.679
378ShannonS StewartStewartLF378‌‌‌,2003,TOR,71,303,47,89,22,2,7,35,27,30,1,2,.294,.347,.449,.796
378CavanC BiggioBiggio3B378‌‌‌,2021,TOR,79,250,27,56,10,1,7,27,37,78,3,1,.224,.322,.356,.678
378ChrisC WoodwardWoodwardSS378‌‌‌,2003,TOR,104,349,49,91,22,2,7,45,28,72,1,2,.261,.316,.395,.711
378MarcoM ScutaroScutaroSS378‌‌‌,2008,TOR,145,517,76,138,23,1,7,60,57,65,7,2,.267,.341,.356,.697
378MarkM DeRosaDeRosaX378‌‌‌,2013,TOR,88,204,23,48,12,1,7,36,28,49,0,0,.235,.326,.407,.733
378KevinK MillarMillar1B378‌‌‌,2009,TOR,78,251,29,56,14,0,7,29,31,49,0,0,.223,.311,.363,.674
378FrankF CatalanottoCatalanottoLF378‌‌‌,2006,TOR,128,437,56,131,36,2,7,56,52,37,1,3,.300,.376,.439,.815
378CandyC MaldonadoMaldonadoLF378‌‌‌,1991,TOR,52,177,26,49,9,0,7,28,23,53,3,0,.277,.375,.446,.821
378CandyC MaldonadoMaldonadoRF378‌‌‌,1995,TOR,61,160,22,43,13,0,7,25,25,45,1,1,.269,.368,.481,.849
378RickR CeroneCeroneC378‌‌‌,1979,TOR,136,469,47,112,27,4,7,61,37,40,1,4,.239,.294,.358,.652
378GarthG IorgIorg3B378‌‌‌,1985,TOR,131,288,33,90,22,1,7,37,21,26,3,6,.313,.358,.469,.827
378RaimelR TapiaTapiaLF378‌‌‌,2022,TOR,128,411,47,109,20,3,7,52,16,81,8,2,.265,.292,.380,.672
378RandyR KnorrKnorrC378‌‌‌,1994,TOR,40,124,20,30,2,0,7,19,10,35,0,0,.242,.301,.427,.728
378TroyT TulowitzkiTulowitzkiSS378‌‌‌,2017,TOR,66,241,16,60,10,0,7,26,17,40,0,1,.249,.300,.378,.678
378DannyD ValenciaValenciaLF378‌‌‌,2015,TOR,58,162,26,48,13,0,7,29,9,40,2,1,.296,.331,.506,.837
378SantiagoS EspinalEspinal2B378‌‌‌,2022,TOR,135,449,51,120,25,0,7,51,36,68,6,6,.267,.322,.370,.692
378DaveD McKayMcKay2B378‌‌‌,1978,TOR,145,504,59,120,20,8,7,45,20,91,4,4,.238,.268,.351,.619
396DannyD JansenJansenC396‌‌‌,2020,TOR,43,120,18,22,3,0,6,20,21,31,0,0,.183,.313,.358,.671
396AaronA HillHill2B396‌‌‌,2011,TOR,104,396,38,89,15,1,6,45,23,53,16,3,.225,.270,.313,.583
396MoisésM SierraSierraRF396‌‌‌,2012,TOR,49,147,14,33,4,0,6,15,8,44,1,0,.224,.274,.374,.648
396ErnieE WhittWhittC396‌‌‌,1980,TOR,106,295,23,70,12,2,6,34,22,30,1,3,.237,.288,.353,.641
396JohnJ McDonaldMcDonald2B396‌‌‌,2010,TOR,63,152,27,38,9,2,6,23,6,26,2,1,.250,.273,.454,.727
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
396DerekD FisherFisherLF396‌‌‌,2019,TOR,40,93,14,15,2,0,6,12,14,43,1,0,.161,.271,.376,.647
396ManuelM LeeLee2B396‌‌‌,1990,TOR,117,391,45,95,12,4,6,41,26,90,3,1,.243,.288,.340,.628
396CoreyC PattersonPattersonLF396‌‌‌,2011,TOR,89,317,44,80,16,3,6,33,15,65,13,8,.252,.287,.379,.666
396DamasoD GarciaGarcia2B396‌‌‌,1986,TOR,122,424,57,119,22,0,6,46,13,32,9,6,.281,.306,.375,.681
396AaronA HillHill2B396‌‌‌,2006,TOR,155,546,70,159,28,3,6,50,42,66,5,2,.291,.349,.386,.735
396BarryB BonnellBonnellLF396‌‌‌,1982,TOR,140,437,59,128,26,3,6,49,32,51,14,2,.293,.342,.407,.749
396AlA WoodsWoodsLF396‌‌‌,1977,TOR,122,440,58,125,17,4,6,35,36,38,8,7,.284,.336,.382,.718
