0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
319JorgeJ SolerSolerRF319‌‌‌,2021,ATL,55,208,36,56,11,0,14,33,29,45,0,0,.269,.358,.524,.882
319NickN MarkakisMarkakisRF319‌‌‌,2018,ATL,162,623,78,185,43,2,14,93,72,80,1,1,.297,.366,.440,.806
319ChipperC JonesJones3B319‌‌‌,2012,ATL,112,387,58,111,23,0,14,62,57,51,1,0,.287,.377,.455,.832
319JoeJ TorreTorreC319‌‌‌,1963,MIL,142,501,57,147,19,4,14,71,42,79,1,5,.293,.350,.431,.781
319JasonJ HeywardHeywardRF319‌‌‌,2011,ATL,128,396,50,90,18,2,14,42,51,93,9,2,.227,.319,.389,.708
319ButchB NiemanNiemanLF319‌‌‌,1945,BSN,97,247,43,61,15,0,14,56,43,33,11,--,.247,.361,.478,.839
319KenK GriffeyGriffeyLF319‌‌‌,1987,ATL,122,399,65,114,24,1,14,64,46,54,4,7,.286,.358,.456,.814
319DansbyD SwansonSwansonSS319‌‌‌,2018,ATL,136,478,51,114,25,4,14,59,44,122,10,4,.238,.304,.395,.699
319AndyA PafkoPafkoRF319‌‌‌,1954,MIL,138,510,61,146,22,4,14,69,37,36,1,2,.286,.335,.427,.762
319MichaelM TuckerTuckerRF319‌‌‌,1997,ATL,138,499,80,141,25,7,14,56,44,116,12,7,.283,.347,.445,.792
319JasonJ HeywardHeywardRF319‌‌‌,2013,ATL,104,382,67,97,22,1,14,38,48,73,2,4,.254,.349,.427,.776
319JeffJ BlauserBlauserSS319‌‌‌,1992,ATL,123,343,61,90,19,3,14,46,46,82,5,5,.262,.354,.458,.812
319OrlandoO CepedaCepeda1B319‌‌‌,1971,ATL,71,250,31,69,10,1,14,44,22,29,3,6,.276,.330,.492,.822
319VinceV DiMaggioDiMaggioCF319‌‌‌,1938,BSN,150,540,71,123,28,3,14,61,65,134,11,--,.228,.313,.369,.682
319EdgarE RenteriaRenteriaSS319‌‌‌,2006,ATL,149,598,100,175,40,2,14,70,62,89,17,6,.293,.361,.436,.797
319WalkerW CooperCooperC319‌‌‌,1950,BSN,102,337,52,111,19,3,14,60,30,26,1,--,.329,.389,.528,.917
319YunelY EscobarEscobarSS319‌‌‌,2009,ATL,141,528,89,158,26,2,14,76,57,62,5,4,.299,.377,.436,.813
319Brian R.B HunterHunter1B319‌‌‌,1992,ATL,102,238,34,57,13,2,14,41,21,50,1,2,.239,.292,.487,.779
319EddieE MillerMillerSS319‌‌‌,1940,BSN,151,569,78,157,33,3,14,79,41,43,8,--,.276,.330,.418,.748
319JeffJ FrancoeurFrancoeurRF319‌‌‌,2005,ATL,70,257,41,77,20,1,14,45,11,58,3,2,.300,.336,.549,.885
346GeneG OliverOliver1B346‌‌‌,1964,MIL,93,279,45,77,15,1,13,49,17,41,3,7,.276,.319,.477,.796
346JohnnyJ LoganLoganSS346‌‌‌,1955,MIL,154,595,95,177,37,5,13,83,58,58,3,3,.297,.360,.442,.802
346TommyT McCarthyMcCarthyX346‌‌‌,1894,BSN,127,539,118,188,21,8,13,126,59,17,43,--,.349,.419,.490,.909
346JohnnyJ LoganLoganSS346‌‌‌,1959,MIL,138,470,59,137,17,0,13,50,57,45,1,3,.291,.369,.411,.780
346TommyT HolmesHolmesCF346‌‌‌,1944,BSN,155,631,93,195,42,6,13,73,61,11,4,--,.309,.372,.456,.828
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
346KenK HendersonHendersonRF346‌‌‌,1976,ATL,133,435,52,114,19,0,13,61,62,68,5,7,.262,.352,.395,.747
346JavyJ LopezLopezC346‌‌‌,1994,ATL,80,277,27,68,9,0,13,35,17,61,0,2,.245,.299,.419,.718
346MikeM LumLumRF346‌‌‌,1971,ATL,145,454,56,122,14,1,13,55,47,43,0,3,.269,.340,.390,.730
346MichaelM TuckerTuckerRF346‌‌‌,1998,ATL,130,414,54,101,27,3,13,46,49,112,8,3,.244,.327,.418,.745
346FreddieF FreemanFreeman1B346‌‌‌,2020,ATL,60,214,51,73,23,1,13,53,45,37,2,0,.341,.462,.640,1.102
346SamS JethroeJethroeCF346‌‌‌,1952,BSN,151,608,79,141,23,7,13,58,68,112,28,9,.232,.318,.357,.675
346AndresA ThomasThomasSS346‌‌‌,1989,ATL,141,554,41,118,18,0,13,57,12,62,3,3,.213,.228,.316,.544
346NickN MarkakisMarkakisRF346‌‌‌,2016,ATL,158,599,67,161,38,0,13,89,71,101,0,2,.269,.346,.397,.743
346MartínM PradoPradoLF346‌‌‌,2011,ATL,129,551,66,143,26,2,13,57,34,52,4,8,.260,.302,.385,.687
346DaleD MurphyMurphyCF346‌‌‌,1981,ATL,104,369,43,91,12,1,13,50,44,72,14,5,.247,.325,.390,.715
346HankH AaronAaronLF346‌‌‌,1954,MIL,122,468,58,131,27,6,13,69,28,39,2,2,.280,.322,.447,.769
346AndresA ThomasThomasSS346‌‌‌,1988,ATL,153,606,54,153,22,2,13,68,14,95,7,3,.252,.268,.360,.628
346GarretG AndersonAndersonLF346‌‌‌,2009,ATL,135,496,52,133,27,0,13,61,27,73,1,0,.268,.303,.401,.704
346MattM DiazDiazRF346‌‌‌,2009,ATL,125,371,56,116,18,4,13,58,35,90,12,5,.313,.390,.488,.878
