PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
328MarkM KotsayKotsayCF328‌‌‌,2003,SD,128,482,64,128,28,4,7,38,56,82,6,3,.266,.343,.384,.727
328SeanS BurroughsBurroughs3B328‌‌‌,2003,SD,146,517,62,148,27,6,7,58,44,75,7,2,.286,.352,.402,.754
328MarkM ParentParentC328‌‌‌,1989,SD,52,141,12,27,4,0,7,21,8,34,1,0,.191,.229,.369,.598
328AndyA SheetsSheetsSS328‌‌‌,1998,SD,88,194,31,47,5,3,7,29,21,62,7,2,.242,.318,.407,.725
328GeorgeG AriasArias3B328‌‌‌,1999,SD,55,164,20,40,8,0,7,20,6,54,0,0,.244,.271,.421,.692
328LuisL CampusanoCampusanoC328‌‌‌,2023,SD,49,163,27,52,7,0,7,30,7,21,0,0,.319,.356,.491,.847
373CitoC GastonGastonRF373‌‌‌,1974,SD,106,267,19,57,11,0,6,33,16,51,0,0,.213,.259,.322,.581
373RobertoR AlomarAlomar2B373‌‌‌,1990,SD,147,586,80,168,27,5,6,60,48,72,24,7,.287,.340,.381,.721
373MarkM ParentParentC373‌‌‌,1988,SD,41,118,9,23,3,0,6,15,6,23,0,0,.195,.232,.373,.605
373FredF KendallKendallC373‌‌‌,1972,SD,91,273,18,59,3,4,6,18,11,42,0,0,.216,.247,.322,.569
373BrianB BuchananBuchananX373‌‌‌,2002,SD,48,92,12,27,5,0,6,13,9,26,0,1,.293,.363,.543,.906
373RussellR BranyanBranyan3B373‌‌‌,2006,SD,27,72,14,21,1,0,6,9,15,27,0,0,.292,.416,.556,.972
373BrettB WallaceWallaceX373‌‌‌,2016,SD,119,217,19,41,10,0,6,20,29,83,0,0,.189,.309,.318,.627
373WillW VenableVenableCF373‌‌‌,2015,SD,98,283,34,73,10,3,6,30,25,73,11,1,.258,.318,.378,.696
373ChrisC BrownBrown3B373‌‌‌,1987,SD,44,155,17,36,3,0,6,23,11,30,3,1,.232,.294,.368,.662
373QuilvioQ VerasVeras2B373‌‌‌,1998,SD,138,517,79,138,24,2,6,45,84,78,24,9,.267,.373,.356,.729
373QuilvioQ VerasVeras2B373‌‌‌,1999,SD,132,475,95,133,25,2,6,41,65,88,30,17,.280,.368,.379,.747
373JohnJ Vander WalVander WalX373‌‌‌,1999,SD,132,246,26,67,18,0,6,41,37,59,2,1,.272,.368,.419,.787
373DamianD JacksonJacksonSS373‌‌‌,2000,SD,138,470,68,120,27,6,6,37,62,108,28,6,.255,.345,.377,.722
373RayR LankfordLankfordLF373‌‌‌,2002,SD,81,205,20,46,7,1,6,26,30,61,2,2,.224,.326,.356,.682
373RyanR LudwickLudwickRF373‌‌‌,2010,SD,59,209,19,44,7,0,6,26,24,57,0,1,.211,.301,.330,.631
373JackJ HowellHowell3B373‌‌‌,1991,SD,58,160,24,33,3,1,6,16,18,33,0,0,.206,.287,.350,.637
373TonyT GwynnGwynnRF373‌‌‌,1985,SD,154,622,90,197,29,5,6,46,45,33,14,11,.317,.364,.408,.772
373HenryH BlancoBlancoC373‌‌‌,2009,SD,67,204,21,48,12,0,6,16,26,50,0,0,.235,.320,.382,.702
373YonderY AlonsoAlonso1B373‌‌‌,2013,SD,97,334,34,94,11,0,6,45,32,47,6,0,.281,.341,.368,.709
373RickeyR HendersonHendersonLF373‌‌‌,1997,SD,88,288,63,79,11,0,6,27,71,62,29,4,.274,.422,.375,.797
373JuanJ SotoSotoRF373‌‌‌,2022,SD,52,182,31,43,8,1,6,16,44,34,0,0,.236,.388,.390,.778
373CarmeloC MartinezMartinezLF373‌‌‌,1989,SD,111,267,23,59,12,2,6,39,32,54,0,0,.221,.302,.348,.650
373Ha-SeongH KimKimSS373‌‌‌,2024,SD,54,182,25,38,5,2,6,22,31,39,13,2,.209,.326,.357,.683
373ChristianC BethancourtBethancourtC373‌‌‌,2016,SD,73,193,20,44,9,0,6,25,10,56,1,2,.228,.265,.368,.633
373GarryG TempletonTempletonSS373‌‌‌,1985,SD,148,546,63,154,30,2,6,55,41,88,16,6,.282,.332,.377,.709
373LoganL ForsytheForsythe2B373‌‌‌,2012,SD,91,315,45,86,13,3,6,26,28,57,8,2,.273,.343,.390,.733
373FredF LynnLynnLF373‌‌‌,1990,SD,90,196,18,47,3,1,6,23,22,44,2,0,.240,.315,.357,.672
373AndujarA CedenoCedenoSS373‌‌‌,1995,SD,120,390,42,82,16,2,6,31,28,92,5,3,.210,.271,.308,.579
373RubenR RiveraRiveraRF373‌‌‌,1998,SD,95,172,31,36,7,2,6,29,28,52,5,1,.209,.325,.378,.703
373TonyT GwynnGwynnRF373‌‌‌,1992,SD,128,520,77,165,27,3,6,41,46,16,3,6,.317,.371,.415,.786
373GarryG TempletonTempletonSS373‌‌‌,1982,SD,141,563,76,139,25,8,6,64,26,82,27,16,.247,.279,.352,.631
373BruceB BochyBochyC373‌‌‌,1985,SD,48,112,16,30,2,0,6,13,6,30,0,0,.268,.305,.446,.751
373MarvellM WynneWynneCF373‌‌‌,1989,SD,105,294,19,74,11,1,6,35,12,41,4,1,.252,.282,.357,.639
373TimT TeufelTeufel2B373‌‌‌,1992,SD,101,246,23,55,10,0,6,25,31,45,2,1,.224,.312,.337,.649
373GarryG TempletonTempletonSS373‌‌‌,1989,SD,142,506,43,129,26,3,6,40,23,80,1,3,.255,.286,.354,.640
373GarryG JestadtJestadt2B373‌‌‌,1972,SD,92,256,15,63,5,1,6,22,13,21,0,0,.246,.281,.344,.625
373LoganL ForsytheForsythe2B373‌‌‌,2013,SD,75,220,22,47,6,1,6,19,19,54,6,1,.214,.281,.332,.613
373WillieW MontanezMontanez1B373‌‌‌,1980,SD,128,481,39,132,12,4,6,63,36,52,3,4,.274,.325,.353,.678
373MattM StairsStairsX373‌‌‌,2010,SD,78,99,14,23,6,0,6,16,11,32,2,0,.232,.306,.475,.781
373JoséJ Cruz Jr.CruzLF373‌‌‌,2007,SD,91,256,37,60,12,3,6,21,31,65,6,1,.234,.316,.375,.691
373EricE OwensOwensRF373‌‌‌,2000,SD,145,583,87,171,19,7,6,51,45,63,29,14,.293,.346,.381,.727
414JerryJ TurnerTurnerLF414‌‌‌,1976,SD,105,281,41,75,16,5,5,37,32,38,12,6,.267,.339,.413,.752
414JoséJ PirelaPirela2B414‌‌‌,2018,SD,146,438,54,109,23,2,5,32,30,89,6,3,.249,.300,.345,.645
414AlexiA AmaristaAmaristaCF414‌‌‌,2013,SD,146,368,35,87,14,4,5,32,22,57,4,2,.236,.282,.337,.619
414KeithK MorelandMoreland1B414‌‌‌,1988,SD,143,511,40,131,23,0,5,64,40,51,2,3,.256,.305,.331,.636
414JeraldJ ClarkClarkX414‌‌‌,1990,SD,53,101,12,27,4,1,5,11,5,24,0,0,.267,.299,.475,.774
414BillB BeanBeanRF414‌‌‌,1993,SD,88,177,19,46,9,0,5,32,6,29,2,4,.260,.284,.395,.679
414BradB AusmusAusmusC414‌‌‌,1995,SD,103,328,44,96,16,4,5,34,31,56,16,5,.293,.353,.412,.765
414PhilP PlantierPlantierLF414‌‌‌,1995,SD,54,148,21,38,4,0,5,19,17,29,1,1,.257,.333,.385,.718
414DamianD JacksonJacksonLF414‌‌‌,2005,SD,118,275,44,70,9,0,5,23,30,45,15,2,.255,.335,.342,.677
414NelsonN CruzCruzDH414‌‌‌,2023,SD,49,143,9,35,5,1,5,23,6,46,1,0,.245,.283,.399,.682
414CraigC ShipleyShipleyX414‌‌‌,1997,SD,63,139,22,38,9,0,5,19,7,20,1,1,.273,.306,.446,.752
414WallyW JoynerJoyner1B414‌‌‌,1999,SD,110,323,34,80,14,2,5,43,58,54,0,1,.248,.363,.350,.713
414BobbyB BrownBrownLF414‌‌‌,1983,SD,57,225,40,60,5,3,5,22,23,38,27,9,.267,.333,.382,.715
414JerryJ RoysterRoyster3B414‌‌‌,1986,SD,118,257,31,66,12,0,5,26,32,45,3,5,.257,.336,.362,.698
414BrettB WallaceWallaceX414‌‌‌,2015,SD,64,96,14,29,6,0,5,16,10,31,0,0,.302,.374,.521,.895
414JerryJ RoysterRoyster2B414‌‌‌,1985,SD,90,249,31,70,13,2,5,31,32,31,6,5,.281,.363,.410,.773
414DerrelD ThomasThomas2B414‌‌‌,1972,SD,130,500,48,115,15,5,5,36,41,73,9,9,.230,.290,.310,.600
414BobbyB TolanTolanLF414‌‌‌,1975,SD,147,506,58,129,19,4,5,43,28,45,11,13,.255,.306,.338,.644
414DaveD RobertsRoberts3B414‌‌‌,1972,SD,100,418,38,102,17,0,5,33,18,64,7,2,.244,.275,.321,.596
414DaveD RobertsRoberts3B414‌‌‌,1974,SD,113,318,26,53,10,1,5,18,32,69,2,0,.167,.246,.252,.498
414GeneG RichardsRichardsLF414‌‌‌,1977,SD,146,525,79,152,16,11,5,32,60,80,56,12,.290,.363,.390,.753
414DaveD HiltonHilton3B414‌‌‌,1973,SD,70,234,21,46,9,0,5,16,19,35,2,1,.197,.260,.299,.559
414GeoffG BlumBlum3B414‌‌‌,2005,SD,78,224,26,54,13,1,5,22,24,28,3,2,.241,.321,.375,.696
414BradB AusmusAusmusC414‌‌‌,1993,SD,49,160,18,41,8,1,5,12,6,28,2,0,.256,.283,.413,.696
414MannyM MachadoMachadoDH414‌‌‌,2024,SD,50,197,22,46,10,0,5,27,14,48,2,0,.234,.284,.360,.644
414RickyR GutierrezGutierrezSS414‌‌‌,1993,SD,133,438,76,110,10,5,5,26,50,97,4,3,.251,.334,.331,.665
414JohnnyJ GrubbGrubbLF414‌‌‌,1976,SD,109,384,54,109,22,1,5,27,65,53,1,2,.284,.391,.385,.776
414MattM CarpenterCarpenterDH414‌‌‌,2023,SD,76,188,18,33,12,0,5,31,41,67,1,0,.176,.322,.319,.641
414GeneG LocklearLocklearLF414‌‌‌,1975,SD,100,237,31,76,11,1,5,27,22,26,4,2,.321,.378,.439,.817
414ScottS LivingstoneLivingstoneX414‌‌‌,1995,SD,99,196,26,66,15,0,5,32,15,22,2,1,.337,.380,.490,.870
414HectorH TorresTorresSS414‌‌‌,1975,SD,112,352,31,91,12,0,5,26,22,32,2,3,.259,.297,.335,.632
414GarryG TempletonTempletonSS414‌‌‌,1987,SD,148,510,42,113,13,5,5,48,42,92,14,3,.222,.281,.296,.577
414BobB BartonBartonC414‌‌‌,1971,SD,121,376,23,94,17,2,5,23,35,49,0,5,.250,.317,.346,.663
414DaveD StatonStaton1B414‌‌‌,1993,SD,17,42,7,11,3,0,5,9,3,12,0,0,.262,.326,.690,1.016
