0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
834HalH RiceRiceLF834‌‌‌,1953,PIT,78,286,39,89,16,1,4,42,17,22,0,1,.311,.350,.416,.766
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
834AlexA PresleyPresleyLF834‌‌‌,2011,PIT,52,215,27,64,12,6,4,20,13,40,9,3,.298,.339,.465,.804
834EddieE BockmanBockman3B834‌‌‌,1948,PIT,70,176,23,42,7,1,4,23,17,35,2,--,.239,.309,.358,.667
834PokeyP ReeseReese2B834‌‌‌,2002,PIT,119,421,46,111,25,0,4,50,41,81,12,1,.264,.330,.352,.682
834DaveD ClarkClarkLF834‌‌‌,1995,PIT,77,196,30,55,6,0,4,24,24,38,3,3,.281,.359,.372,.731
834EddieE BasinskiBasinski2B834‌‌‌,1947,PIT,56,161,15,32,6,2,4,17,18,27,0,--,.199,.279,.335,.614
834BudB HafeyHafeyCF834‌‌‌,1936,PIT,39,118,19,25,6,1,4,13,10,27,0,--,.212,.273,.381,.654
834DickD GroatGroatSS834‌‌‌,1955,PIT,151,521,45,139,28,2,4,51,38,26,0,2,.267,.317,.351,.668
834JoeJ RandaRanda3B834‌‌‌,2006,PIT,89,206,23,55,13,0,4,28,16,26,0,0,.267,.316,.388,.704
834KevinK PolcovichPolcovichSS834‌‌‌,1997,PIT,84,245,37,67,16,1,4,21,21,45,2,2,.273,.350,.396,.746
834EarlE GraceGraceC834‌‌‌,1934,PIT,95,289,27,78,17,1,4,24,20,19,0,--,.270,.317,.377,.694
834DickD BartellBartellSS834‌‌‌,1930,PIT,129,475,69,152,32,13,4,75,39,34,8,--,.320,.378,.467,.845
834FernandoF GonzalezGonzalez3B834‌‌‌,1977,PIT,80,181,17,50,10,0,4,27,13,21,3,3,.276,.320,.398,.718
834PeteP CastiglioneCastiglione3B834‌‌‌,1953,PIT,45,159,14,33,2,1,4,21,5,14,1,1,.208,.236,.308,.544
834PeteP CastiglioneCastiglione3B834‌‌‌,1952,PIT,67,214,27,57,9,1,4,18,17,8,3,3,.266,.323,.374,.697
834EddieE PellagriniPellagrini2B834‌‌‌,1953,PIT,78,174,16,44,3,2,4,19,14,20,1,1,.253,.309,.362,.671
834HonusH WagnerWagnerSS834‌‌‌,1910,PIT,150,556,90,178,34,8,4,81,59,47,24,--,.320,.390,.432,.822
834DennyD GonzalezGonzalez3B834‌‌‌,1985,PIT,35,124,11,28,4,0,4,12,13,27,2,4,.226,.299,.355,.654
834JoseJ TabataTabataLF834‌‌‌,2010,PIT,102,405,61,121,21,4,4,35,28,57,19,7,.299,.346,.400,.746
834HonusH WagnerWagnerSS834‌‌‌,1904,PIT,133,490,97,171,44,14,4,75,59,,53,--,.349,.423,.520,.943
