0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
444CraigC CounsellCounsell2B444‌‌‌,1997,FLA,51,164,20,49,9,2,1,16,18,17,1,1,.299,.376,.396,.772
444PlacidoP PolancoPolanco3B444‌‌‌,2013,MIA,118,377,33,98,13,0,1,23,23,31,2,0,.260,.315,.302,.617
444JoséJ FernándezFernándezP444‌‌‌,2013,MIA,28,50,5,11,1,1,1,5,0,20,0,0,.220,.216,.340,.556
444TylerT HeinemanHeinemanX444‌‌‌,2019,MIA,5,11,1,3,1,0,1,2,0,4,0,0,.273,.273,.636,.909
444MiguelM RojasRojas2B444‌‌‌,2016,MIA,123,194,27,48,12,0,1,14,11,27,2,1,.247,.288,.325,.613
444JoeJ DillonDillonX444‌‌‌,2005,FLA,27,36,6,6,1,0,1,1,1,8,0,0,.167,.211,.278,.489
444MiguelM RojasRojasSS444‌‌‌,2015,MIA,60,142,13,40,7,1,1,17,11,16,0,1,.282,.329,.366,.695
444CharlesC JohnsonJohnsonC444‌‌‌,1994,FLA,4,11,5,5,1,0,1,4,1,4,0,0,.455,.462,.818,1.280
444JohnJ CangelosiCangelosiX444‌‌‌,1998,FLA,104,171,19,43,8,0,1,10,30,23,2,3,.251,.365,.316,.681
444JoeJ MahoneyMahoney1B444‌‌‌,2013,MIA,9,29,2,8,1,0,1,4,0,4,0,0,.276,.276,.414,.690
444LoganL ForsytheForsythe2B444‌‌‌,2020,MIA,13,34,2,4,1,0,1,2,4,12,0,0,.118,.211,.235,.446
444XavierX ScruggsScruggs1B444‌‌‌,2016,MIA,24,62,1,13,3,0,1,5,5,20,0,0,.210,.290,.306,.596
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
444DaveD MagadanMagadan3B444‌‌‌,1994,FLA,74,211,30,58,7,0,1,17,39,25,0,0,.275,.386,.322,.708
444CésarC PuelloPuelloCF444‌‌‌,2019,MIA,32,84,8,15,2,0,1,6,7,30,0,0,.179,.281,.238,.519
444ChrisC ValaikaValaika2B444‌‌‌,2013,MIA,22,64,4,14,5,0,1,9,3,16,0,0,.219,.261,.344,.605
444LuisL CastilloCastillo2B444‌‌‌,1996,FLA,41,164,26,43,2,1,1,8,14,46,17,4,.262,.320,.305,.625
555CarlosC MartinezMartinezP555‌‌‌,2006,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555CarlosC MartinezMartinezP555‌‌‌,2007,FLA,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
555CarlosC MartinezMartinezP555‌‌‌,2009,FLA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555EdwardE MujicaMujicaP555‌‌‌,2011,FLA,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555EdwardE MujicaMujicaP555‌‌‌,2012,MIA,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555SandyS RosarioRosarioP555‌‌‌,2010,FLA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555SandyS RosarioRosarioP555‌‌‌,2011,FLA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555SandyS RosarioRosarioP555‌‌‌,2012,MIA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555EmilioE BonifácioBonifácioX555‌‌‌,2010,FLA,73,180,30,47,6,3,0,10,17,42,12,0,.261,.320,.328,.648
555Henry AlbertoH RodriguezRodriguezP555‌‌‌,2014,MIA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555JoseJ CedaCedaP555‌‌‌,2010,FLA,8,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
555JoseJ CedaCedaP555‌‌‌,2011,FLA,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555MauroM ZarateZarateP555‌‌‌,2007,FLA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555SamS DysonDysonP555‌‌‌,2013,MIA,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555SamS DysonDysonP555‌‌‌,2014,MIA,31,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555SamS DysonDysonP555‌‌‌,2015,MIA,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
555VanceV WorleyWorleyP555‌‌‌,2017,MIA,26,22,0,4,0,0,0,3,0,8,0,0,.182,.182,.182,.364
555DavidD PhelpsPhelpsP555‌‌‌,2015,MIA,23,34,0,4,0,0,0,0,0,16,0,0,.118,.143,.118,.261
555DavidD PhelpsPhelpsP555‌‌‌,2016,MIA,64,11,0,2,0,0,0,1,0,3,0,0,.182,.182,.182,.364
555DavidD PhelpsPhelpsP555‌‌‌,2017,MIA,44,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
555VinV MazzaroMazzaroP555‌‌‌,2015,MIA,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
555SeanS WestWestP555‌‌‌,2009,FLA,20,31,2,2,1,0,0,0,0,19,0,0,.065,.065,.097,.162
555SeanS WestWestP555‌‌‌,2010,FLA,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
555BurkeB BadenhopBadenhopP555‌‌‌,2008,FLA,13,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.166
555BurkeB BadenhopBadenhopP555‌‌‌,2009,FLA,35,10,0,0,0,0,0,1,0,5,0,0,.000,.000,.000,.000
555BurkeB BadenhopBadenhopP555‌‌‌,2010,FLA,53,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
